Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Access Type,Source,EID
"Plohi, I.","How familiar are ninth-graders with climate change and how well do teachers understand the need for comprehensive discussion of the issue of climate change [Kako poznajo podnebne spremembe devetošolci in koliko razumejo potrebo po celostni obravnavi problematike podnebnih sprememb učitelji]",2016,"Geografija v Soli","24","1",,"56","62",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84981287725&partnerID=40&md5=b9d0f56aa92e6009ebba3735bfac5f2b",Review,,Scopus,2-s2.0-84981287725
"Feldman, A.J.L., Cortés, D.H.","Climate change and agriculture: A review of the literature with emphasis on Latin America [Cambio climático y agricultura: Una revisión de la literatura con énfasis en América Latina]",2016,"Trimestre Economico","83","332",,"459","496",,,10.20430/ete.v83i332.231,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994176912&doi=10.20430%2fete.v83i332.231&partnerID=40&md5=92d146733c6e8bfb9caba89ecbc69112",Review,,Scopus,2-s2.0-84994176912
"Crowder, L.","Editor's note",2016,"Bulletin of the Atomic Scientists","72","3",,"185","",,,10.1080/00963402.2016.1170399,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006337684&doi=10.1080%2f00963402.2016.1170399&partnerID=40&md5=afaa7d7727cf7458ebb77bede51e8424",Review,,Scopus,2-s2.0-85006337684
"Simane, B., Beyene, H., Deressa, W., Kumie, A., Berhane, K., Samet, J.","Review of climate change and health in Ethiopia: Status and gap analysis",2016,"Ethiopian Journal of Health Development","30","SpecialIssue1",,"28","41",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85009512548&partnerID=40&md5=7d2d3d96df20be1b726e39352fbb35ec",Review,,Scopus,2-s2.0-85009512548
"González-Sánchez, E.J., Kassam, A., Basch, G., Streit, B., Holgado-Cabrera, A., Triviño-Tarradas, P.","Conservation Agriculture and its contribution to the achievement of agri-environmental and economic challenges in Europe",2016,"AIMS Agriculture and Food","1","4",,"387","408",,,10.3934/agrfood.2016.4.387,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85037823250&doi=10.3934%2fagrfood.2016.4.387&partnerID=40&md5=6b52bb75c05eab85b8a12a5810f83402",Review,,Scopus,2-s2.0-85037823250
"Bajrektarevic, A.H.","Ecological globalistan from Paris (COP 21), of nearly everything",2016,"Geopolitics of Energy","38","1",,"14","15",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957968866&partnerID=40&md5=f1654db5dff842dfd519353b682c61e6",Review,,Scopus,2-s2.0-84957968866
"Findeis, V.","An overview of forest management in Austria [Pregled gospodarenja šumama u Republici Austriji]",2016,"Nova Mehanizacija Sumarstva","37","1",,"69","76",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010723512&partnerID=40&md5=ec5a961e79dfee4e7a800dd073cd91fb",Review,,Scopus,2-s2.0-85010723512
"Combes, J.-L., Motel, P.C., Schwartz, S.","A review of the economic theory of the commons [Un survol de la théorie des biens communs]",2016,"Revue d'Economie du Developpement","24","3-4",,"55","83",,,10.3917/edd.303.0055,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85038555448&doi=10.3917%2fedd.303.0055&partnerID=40&md5=759e19a84f78635d16b87dd10eb9082c",Review,,Scopus,2-s2.0-85038555448
"Saito, M.U., Kurashima, O., Ito, M.","Climate change and the northward shift of Cryptotympana facialis in Japan: Evidence from national survey data",2016,"Climate Research","68","1",,"13","23",,,10.3354/cr01377,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84964088577&doi=10.3354%2fcr01377&partnerID=40&md5=16e264af100a3b61a017c0447b0cb815",Review,,Scopus,2-s2.0-84964088577
"Pizhankova, E.I.","Modern climate change at high latitudes and their influence on the coastal dynamics of the dmitriy laptev strait area",2016,"Earth's Cryosphere","20","1",,"51","64",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018626243&partnerID=40&md5=4c9543c6661d81a370075bf8dca99df3",Review,,Scopus,2-s2.0-85018626243
"Cock, M.J.W., Tang, R., Liu, Z., Wan, H., McGillivray, L.A., Thomas, S.E., Cameron, K.H., Zhang, F.","The main agricultural insect and disease pests of China and implications for the use of remote sensing for their management",2016,"CAB Reviews: Perspectives in Agriculture, Veterinary Science, Nutrition and Natural Resources","11",, 014,"","",,,10.1079/PAVSNNR201611014,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85013972024&doi=10.1079%2fPAVSNNR201611014&partnerID=40&md5=e261897723438d3904399eeb2eec9263",Review,,Scopus,2-s2.0-85013972024
"Sauerborn, R.","Why should health be a central argument in climate negotiations? Can a MOOC help to bring the message across?",2016,"Public Health Reviews","37","1", 18,"","",,,10.1186/s40985-016-0030-7,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84992176611&doi=10.1186%2fs40985-016-0030-7&partnerID=40&md5=1d06716ae0aa615f88cbbfb205b3927f",Review,,Scopus,2-s2.0-84992176611
"Sorgho, R., Franke, J., Simboro, S., Phalkey, R., Saeurborn, R.","NUTRItion and CLIMate (NUTRICLIM): Investigating the relationship between climate variables and childhood malnutrition through agriculture, an exploratory study in Burkina Faso",2016,"Public Health Reviews","37","1", 16,"","",,,10.1186/s40985-016-0031-6,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84992202530&doi=10.1186%2fs40985-016-0031-6&partnerID=40&md5=6f96b1b5e252f9c47179f3523f68cffa",Review,,Scopus,2-s2.0-84992202530
"Sinclair-Maragh, G.","Climate change and the hospitality and tourism industry in developing countries",2016,"Advances in Sustainability and Environmental Justice","19",,,"7","24",,,10.1108/S2051-503020160000019001,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006511907&doi=10.1108%2fS2051-503020160000019001&partnerID=40&md5=6117b7c072dcd0712ff26f4304390c77",Review,,Scopus,2-s2.0-85006511907
"Vieira do Nascimento, D.","Exploring climate finance for tourism adaptation development: an overview",2016,"Worldwide Hospitality and Tourism Themes","8","5",,"593","605",,,10.1108/WHATT-06-2016-0036,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994632849&doi=10.1108%2fWHATT-06-2016-0036&partnerID=40&md5=454b20801c1ecad2f8ed8621c127c66f",Review,,Scopus,2-s2.0-84994632849
"Sen, P., Roy, M., Pal, P.","Indicators and methods for environmentally conscious manufacturing programmes: A review and reflections",2016,"International Journal of Applied Business and Economic Research","14","6",,"4181","4212",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84989865223&partnerID=40&md5=3ec628a1cb5299e84b07b5413ea93ea3",Review,,Scopus,2-s2.0-84989865223
"Sarbeen, J.I., Gheena, S.","Microbial variation in climatic change and its effect on human health",2016,"Research Journal of Pharmacy and Technology","9","10",,"1777","1781",,,10.5958/0974-360X.2016.00359.0,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014184277&doi=10.5958%2f0974-360X.2016.00359.0&partnerID=40&md5=e1ad77abe7d948e00ef044ee850f29ef",Review,,Scopus,2-s2.0-85014184277
"Kafsi, H.E., Gorochov, G., Larsen, M.","Host genetics affect microbial ecosystems via host immunity",2016,"Current Opinion in Allergy and Clinical Immunology","16","5",,"413","420",,,10.1097/ACI.0000000000000302,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84981744770&doi=10.1097%2fACI.0000000000000302&partnerID=40&md5=dc6bcc67155fa047cda94cf4c3063f3d",Review,,Scopus,2-s2.0-84981744770
"Caza, F., Cledon, M., St-Pierre, Y.","Biomonitoring climate change and pollution in marine ecosystems: A review on aulacomya ater",2016,"Journal of Marine Biology","2016",, 7183813,"","",,,10.1155/2016/7183813,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84986317198&doi=10.1155%2f2016%2f7183813&partnerID=40&md5=29315db67407f6eaa685b786077f79d8",Review,,Scopus,2-s2.0-84986317198
"Matusiewicz, M., Margas, E., Mazurek, M.P., Wesołowska, L., Belter, A., Skupińska, M.","Viral infections of Apis mellifera: Its importance, dynamics, diagnostics and treatment opportunities",2016,"Biotechnologia","97","3",,"211","225",,,10.5114/bta.2016.62359,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85003679962&doi=10.5114%2fbta.2016.62359&partnerID=40&md5=11a5bce38022ad47f3ec42eb9e7f12dd",Review,,Scopus,2-s2.0-85003679962
"Elame, F., Doukkali, M.R., Fadlaoui, A.","Economic modeling of the impact of climate change on water resources: The case of the Souss-Massa basin (Morocco) [Modélisation économique de l'impact des changements climatiques sur les ressources en EAU: Cas du bassin de Souss-Massa (Maroc)]",2016,"New Medit","15","3",,"10","18",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017154374&partnerID=40&md5=9f2e47e0cc4cc61282680316c1697b32",Review,,Scopus,2-s2.0-85017154374
"Jȩdrowiak, P.","British international relations analysis - 2015 review [Brytyjskie analizyz obszaru stosunków miȩdzynarodowych - Przeglad 2015 roku]",2016,"Przeglad Strategiczny","9",,,"415","422",,,10.14746/ps.2016.1.29,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84995962583&doi=10.14746%2fps.2016.1.29&partnerID=40&md5=b9815c6ebf933ddf496bc9f5544dc5da",Review,,Scopus,2-s2.0-84995962583
"Xu, H.G., Ding, H., Ouyang, Z.Y., Zhang, W.G., Cui, P., Xu, W.H., Liu, L., Wu, J., Lu, X.Q., Cao, M.C., Chen, L., Le, Z.F., Wu, Y., Lei, J.C.","Assessing China’s progress toward the 2020 global biodiversity targets",2016,"Shengtai Xuebao/ Acta Ecologica Sinica","36","13",,"3847","3858",,,10.5846/stxb201411142254,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978413820&doi=10.5846%2fstxb201411142254&partnerID=40&md5=bbbd2727a16028ccc3cea34b5bce3981",Review,,Scopus,2-s2.0-84978413820
"Mirzaei-Aghsaghali, A., Maheri-Sis, N.","Factors affecting mitigation of methane emission from ruminants: Microbiology and biotechnology strategies",2016,"Journal of Animal Behaviour and Biometeorology","4","1",,"22","31",,,10.14269/2318-1265/jabb.v4n1p22-31,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85009179007&doi=10.14269%2f2318-1265%2fjabb.v4n1p22-31&partnerID=40&md5=3d5e1f2d774772caaa50eb693ad3a9ad",Review,,Scopus,2-s2.0-85009179007
"Flannery, E.","Ecocriticism",2016,"Year's Work in Critical and Cultural Theory","24","1",,"419","438",,,10.1093/ywcct/mbw020,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994310449&doi=10.1093%2fywcct%2fmbw020&partnerID=40&md5=741810cd6eb8ad4cb569b04ae499733b",Review,,Scopus,2-s2.0-84994310449
"Woolley, O.","The Paris Climate Change Agreement: A new stimulus for international efforts to promote renewable energy development?",2016,"Environmental Law and Management","28","5",,"185","200",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015763509&partnerID=40&md5=6dda0e5b50cd4ec99142d7f6c318bea0",Review,,Scopus,2-s2.0-85015763509
"Caliskan, A.O., Esen, E.","Inseparable parts of sustainability: Business, climate change, and integrated reporting",2016,"Advances in Sustainability and Environmental Justice","19",,,"25","43",,,10.1108/S2051-503020160000019002,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85006470208&doi=10.1108%2fS2051-503020160000019002&partnerID=40&md5=83f6d143d559c3c7cee82ac413adc52a",Review,,Scopus,2-s2.0-85006470208
"Ghanta, S., John Paul, X.","The Human intrusion towards the balance of Nature in Rachel Carson's the Silent Spring: A Review",2016,"Rupkatha Journal on Interdisciplinary Studies in Humanities","8","1",,"159","164",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84974668329&partnerID=40&md5=e0dda284e23cc5c657d6f1c61bc7d598",Review,,Scopus,2-s2.0-84974668329
"Freiberg, A.","The road well traveled in Australia: Ignoring the past, condemning the future",2016,"Crime and Justice","45","1",,"419","457",,,10.1086/685537,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84988960187&doi=10.1086%2f685537&partnerID=40&md5=f27ef401a6953fcc9f1b99210d4f76d9",Review,,Scopus,2-s2.0-84988960187
"Berthe, C., Chancerelle, Y., Lecchini, D., Hedouin, L.","First report of a dramatic rapid loss of living coral on the north coast of western Samoa",2016,"Vie et Milieu","66","2",,"155","157",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85011824586&partnerID=40&md5=8f33e36b1cec202b632dc21170570dc9",Review,,Scopus,2-s2.0-85011824586
"Oliveira, R.V., Thorseth, M.","Ethical implications of a co-benefits rationale within climate change mitigation strategy",2016,"Etikk i Praksis","10","2",,"141","170",,,10.5324/eip.v10i2.1942,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994544679&doi=10.5324%2feip.v10i2.1942&partnerID=40&md5=6c5b7fd77c344ef7543290787ba2469a",Review,,Scopus,2-s2.0-84994544679
"Ainslie, K.F.","Ontario's great leap forward: Premier Wynne's climate change action plan and cap and trade program?",2016,"Geopolitics of Energy","38","9",,"2","6",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84991490846&partnerID=40&md5=9012d0bff552d9cc0e78cc1e74021951",Review,,Scopus,2-s2.0-84991490846
"Manale, A., Hyberg, S., Key, N., Mooney, S., Napier, T.L., Ribaudo, M.","Climate change and US agriculture: Opportunities for conservation to reduce and mitigate emissions and to support adaptation to rapid change",2016,"Journal of Soil and Water Conservation","71","1",,"69","81",,,10.2489/jswc.71.1.69,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84956612014&doi=10.2489%2fjswc.71.1.69&partnerID=40&md5=a31b5843f437341bb778719344982455",Review,,Scopus,2-s2.0-84956612014
"Karagkouni, I., Galanis, P.","The effects of environmental crisis on hospital and outpatient health expenditures: A systematic review",2016,"Nursing Care and Research",,"45",,"127","144",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017010081&partnerID=40&md5=614fe0689456d99022e3d0a7d80db684",Review,,Scopus,2-s2.0-85017010081
"Verde, C., Giordano, D., Bellas, C.M., di Prisco, G., Anesio, A.M.","Polar Marine Microorganisms and Climate Change",2016,"Advances in microbial physiology","69",,,"187","215",,,10.1016/bs.ampbs.2016.07.002,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85015348481&doi=10.1016%2fbs.ampbs.2016.07.002&partnerID=40&md5=f3de65a00be006251ec5e1060e3e307e",Review,,Scopus,2-s2.0-85015348481
"Snakin, V.V.","Mass extinctions in the biosphere history: Another hypothesis",2016,"Izvestiya Rossiiskaya Akademii Nauk, Seriya Geograficheskaya",,"5",,"82","90",,,10.15356/0373-2444-2016-5-82-90,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040833906&doi=10.15356%2f0373-2444-2016-5-82-90&partnerID=40&md5=661bee881cf61a36a24b6483d3b453bd",Review,,Scopus,2-s2.0-85040833906
"Nair, V., Mohamed, B., Thomas, T.K.","How can the tourism industry respond to the global challenges arising from climate change and environmental degradation?",2016,"Worldwide Hospitality and Tourism Themes","8","5",,"606","610",,,10.1108/WHATT-06-2016-0034,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994634374&doi=10.1108%2fWHATT-06-2016-0034&partnerID=40&md5=381ac2cd6d97c7b4e41840912135fab5",Review,,Scopus,2-s2.0-84994634374
"Incarbona, A., Di Stefano, E., Sprovieri, R., Ferraro, S.","The Uniqueness of Planktonic Ecosystems in the Mediterranean Sea: The Response to Orbital-and Suborbital-Climatic Forcing over the Last 130,000 Years",2016,"Open Geosciences","8","1",,"567","578",,,10.1515/geo-2016-0050,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84997112234&doi=10.1515%2fgeo-2016-0050&partnerID=40&md5=584510b74d2c50c16ffd179df2dee368",Review,,Scopus,2-s2.0-84997112234
"Bílá, K.","Are bark beetles responsible for droughts in the Šumava Mts.? A mini-review",2016,"European Journal of Environmental Sciences","6","2",,"108","113",,,10.14712/23361964.2016.16,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85020549623&doi=10.14712%2f23361964.2016.16&partnerID=40&md5=ea32c161210ce557fb2a1b903783de04",Review,,Scopus,2-s2.0-85020549623
"Khodadadi Dehkordi, D.","The effects of Superabsorbent polymers on soils and plants",2016,"Pertanika Journal of Tropical Agricultural Science","39","3",,"267","298",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85003015658&partnerID=40&md5=5187f9234a63bcbf46426116d28ef38a",Review,,Scopus,2-s2.0-85003015658
"Zhang, R.V.","Hydrosystems in the Arctic zone of Russia",2016,"Earth's Cryosphere","20","4",,"79","92",,,10.21782/KZ1560-7496-2016-4(79-92),"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032662930&doi=10.21782%2fKZ1560-7496-2016-4%2879-92%29&partnerID=40&md5=8de04108b25bdadf1b7791f83fec997b",Review,,Scopus,2-s2.0-85032662930
"Ebi, K.L.","Adaptation and resilience",2016,"Public Health Reviews","37","1", 17,"","",,,10.1186/s40985-016-0032-5,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84992217856&doi=10.1186%2fs40985-016-0032-5&partnerID=40&md5=b32fdd3fcf93e14d404c4a01c5d0a7d0",Review,,Scopus,2-s2.0-84992217856
"Veni, G., Hauwert, N.","Historical review and forward view of cave and karst research in Texas",2016,"Special Paper of the Geological Society of America","516",,,"49","66",,,10.1130/2015.2516(05),"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84971575137&doi=10.1130%2f2015.2516%2805%29&partnerID=40&md5=3aa1fa30b34d655ca7d50197ccd8d347",Review,,Scopus,2-s2.0-84971575137
"Shanthini, R.","A critical review of popular technological solutions for climate change as evident in the movie industry",2016,"Sri Lanka Journal of Social Sciences","39","1",,"1","14",,,10.4038/sljss.v39i1.7398,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85002623837&doi=10.4038%2fsljss.v39i1.7398&partnerID=40&md5=c36c7b3d6ad662218fcb66705464ed49",Review,,Scopus,2-s2.0-85002623837
"Gaitanis, G., Lolis, C.J., Tsartsarakis, A., Kalogeropoulos, C., Leveidiotou-Stefanou, S., Bartzokas, A., Bassukas, I.D.","An Aggregate of Four Anthrax Cases during the Dry Summer of 2011 in Epirus, Greece",2016,"Dermatology","232","1",,"112","116",,,10.1159/000440860,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-84958107954&doi=10.1159%2f000440860&partnerID=40&md5=ef923a4973f3d9fa5dbbfb8b20e97634",Review,,Scopus,2-s2.0-84958107954
"Kallie, J.Y., Brolan, C.E., Richards, N.C.","Searching for the elusive? Examining the right to health's status in the pacific",2016,"Asia Pacific Journal on Human Rights and the Law","17","2",,"257","277",,,10.1163/15718158-01702007,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85008385089&doi=10.1163%2f15718158-01702007&partnerID=40&md5=549cb500f566eb76f7a6a6d5126555a2",Review,,Scopus,2-s2.0-85008385089
